Year,Team,Player,Position,Contract,Status
2020,Tampa Bay Buccaneers,McLendon,DT,"$965,073",Active
2020,Tampa Bay Buccaneers,Cappa,G,"$948,426",IR
2020,Tampa Bay Buccaneers,Whitehead,S,"$916,814",Active
2020,Tampa Bay Buccaneers,Gabbert,QB,"$887,500",Active
2020,Tampa Bay Buccaneers,Minter,ILB,"$887,500",Active
2020,Tampa Bay Buccaneers,Dean,CB,"$886,713",Active
2020,Tampa Bay Buccaneers,Edwards,S,"$880,545",Active
2020,Tampa Bay Buccaneers,Nelson,OLB,"$868,760",Active
2020,Tampa Bay Buccaneers,Vaughn,RB,"$864,727",Active
2020,Tampa Bay Buccaneers,Adams,S,"$850,000",Active
2020,Tampa Bay Buccaneers,Watson,WR,"$825,434",Active
2020,Tampa Bay Buccaneers,Wells,RT,"$775,000",Active
2020,Tampa Bay Buccaneers,McCoy,RB,"$750,000",Active
2020,Tampa Bay Buccaneers,Succop,K,"$750,000",Active
2020,Tampa Bay Buccaneers,O'Connor,DT,"$750,000",Active
2020,Tampa Bay Buccaneers,Stinnie,G,"$750,000",Active
2020,Tampa Bay Buccaneers,Shipley,C,"$750,000",IR
2020,Tampa Bay Buccaneers,Logan,RB,"$750,000",IR
2020,Tampa Bay Buccaneers,Miller,WR,"$706,960",Active
2020,Tampa Bay Buccaneers,Johnson,WR,"$688,605",Active
2020,Tennessee Titans,Tannehill,QB,"$22,500,000",Active
2020,Tennessee Titans,Lewan,LT,"$18,096,471",IR
2020,Tennessee Titans,Butler,CB,"$13,600,000",Active
2020,Tennessee Titans,Clowney,DE,"$12,718,750",IR
2020,Tennessee Titans,Saffold,G,"$12,343,750",Active
2020,Tennessee Titans,Humphries,WR,"$9,718,750",IR
2020,Tennessee Titans,Beasley,DE,"$9,500,000",Active
2020,Tennessee Titans,Jones,DT,"$8,333,334",Active
2020,Tennessee Titans,Davis,WR,"$8,170,137",Active
2020,Tennessee Titans,Vaccaro,SS,"$6,656,250",Active
2020,Tennessee Titans,Jones,C,"$6,250,000",Active
2020,Tennessee Titans,Henry,RB,"$6,000,000",Active
2020,Tennessee Titans,Byard,FS,"$4,748,000",Active
2020,Tennessee Titans,Jackson,CB,"$3,589,977",Active
2020,Tennessee Titans,Kelly,RT,"$3,583,333",Active
2020,Tennessee Titans,Kern,P,"$3,300,000",Active
2020,Tennessee Titans,Casey,DT,"$3,200,000",Active
2020,Tennessee Titans,Evans,ILB,"$3,157,416",Active
2020,Tennessee Titans,Simmons,DE,"$2,878,126",Active
2020,Tennessee Titans,Wake,DE,"$2,666,667",Active
2020,Tennessee Titans,Gostkowski,K,"$2,562,500",Active
2020,Tennessee Titans,Pruitt,TE,"$2,500,000",Active
2020,Tennessee Titans,Smith,TE,"$2,309,572",Active
2020,Tennessee Titans,Brown,ILB,"$2,200,889",IR
2020,Tennessee Titans,Succop,K,"$2,100,000",Active
2020,Tennessee Titans,Wilson,RT,"$1,923,344",Active
2020,Tennessee Titans,Joseph,CB,"$1,859,375",Active
2020,Tennessee Titans,Landry,OLB,"$1,836,460",Active
2020,Tennessee Titans,Walker,TE,"$1,666,668",Active
2020,Tennessee Titans,Sambrailo,RT,"$1,568,750",IR
2020,Tennessee Titans,Correa,ILB,"$1,356,612",Active
2020,Tennessee Titans,Brown,WR,"$1,284,629",Active
2020,Tennessee Titans,Brinkley,LS,"$1,200,000",Active
2020,Tennessee Titans,King,CB,"$1,129,235",Active
2020,Tennessee Titans,Lewis,RB,"$1,125,000",Active
2020,Tennessee Titans,Davis,G,"$908,670",Active
2020,Tennessee Titans,Crawford,DT,"$887,500",Active
2020,Tennessee Titans,Dzubnar,ILB,"$887,500",Active
2020,Tennessee Titans,Compton,ILB,"$874,235",Active
2020,Tennessee Titans,Hooker,FS,"$858,370",Active
2020,Tennessee Titans,Fulton,CB,"$833,244",Active
2020,Tennessee Titans,Raymond,WR,"$825,000",Active
2020,Tennessee Titans,Smith,CB,"$825,000",Active
2020,Tennessee Titans,Cruikshank,SS,"$821,973",IR
2020,Tennessee Titans,Swaim,TE,"$750,000",Active
2020,Tennessee Titans,Dickerson,DE,"$750,000",Active
2020,Tennessee Titans,Douglas,C,"$750,000",Active
2020,Tennessee Titans,Firkser,TE,"$750,000",Active
2020,Tennessee Titans,Kalu,FS,"$750,000",Active
2020,Tennessee Titans,Milton,CB,"$750,000",IR
2020,Washington Commanders,Smith,QB,"$21,400,000",Active
2020,Washington Commanders,Scherff,G,"$15,030,000",Active
2020,Washington Commanders,Collins,SS,"$13,825,000",IR
2020,Washington Commanders,Kerrigan,DE,"$11,687,500",Active
2020,Washington Commanders,Moses,RT,"$8,650,000",Active
2020,Washington Commanders,Haskins,QB,"$7,543,006",Active
2020,Washington Commanders,Young,DE,"$6,284,290",Active
2020,Washington Commanders,Ioannidis,DT,"$6,006,250",IR
2020,Washington Commanders,Richardson,WR,"$6,000,000",Active
2020,Washington Commanders,Fuller,CB,"$4,125,000",Active
2020,Washington Commanders,Roullier,C,"$3,969,792",Active
2020,Washington Commanders,Payne,DT,"$3,932,280",Active
2020,Washington Commanders,Davis,ILB,"$3,750,000",Active
2020,Washington Commanders,Allen,DT,"$3,689,756",Active
2020,Washington Commanders,Hopkins,K,"$3,300,358",Active
2020,Washington Commanders,Norman,CB,"$3,000,000",Active
2020,Washington Commanders,Pierre-Louis,OLB,"$2,956,250",Active
2020,Washington Commanders,Darby,CB,"$2,812,500",Active
2020,Washington Commanders,Sweat,DE,"$2,645,741",Active
2020,Washington Commanders,Bostic,ILB,"$2,635,000",Active
2020,Washington Commanders,Way,P,"$2,600,000",Active
2020,Washington Commanders,Thomas,TE,"$2,535,000",Active
2020,Washington Commanders,Schweitzer,G,"$2,500,000",Active
2020,Washington Commanders,Moreau,CB,"$2,339,348",Active
2020,Washington Commanders,Sprinkle,TE,"$2,202,128",Active
2020,Washington Commanders,Sharpe,RT,"$2,133,000",Active
2020,Washington Commanders,Davis,FS,"$2,000,000",Active
2020,Washington Commanders,Williams,LT,"$2,000,000",Active
2020,Washington Commanders,Reed,TE,"$1,800,000",Active
2020,Washington Commanders,Foster,ILB,"$1,697,088",IR
2020,Washington Commanders,Anderson,DE,"$1,694,232",IR
2020,Washington Commanders,Lucas,LT,"$1,628,750",Active
2020,Washington Commanders,McKissic,RB,"$1,610,000",Active
2020,Washington Commanders,Everett,FS,"$1,456,875",IR
2020,Washington Commanders,Barber,RB,"$1,360,000",Active
2020,Washington Commanders,Sundberg,LS,"$1,202,500",Active
2020,Washington Commanders,Christian,LT,"$1,021,248",IR
2020,Washington Commanders,Dunbar,CB,"$1,000,000",Active
2020,Washington Commanders,McLaurin,WR,"$932,256",Active
2020,Washington Commanders,Apke,FS,"$925,908",Active
2020,Washington Commanders,Gibson,RB,"$896,843",Active
2020,Washington Commanders,Martin,G,"$837,702",Active
2020,Washington Commanders,Settle,DT,"$817,010",Active
2020,Washington Commanders,Charles,G,"$809,843",IR
2020,Washington Commanders,Hamilton,ILB,"$788,252",Active
2020,Washington Commanders,Johnson,CB,"$753,334",Active
2020,Washington Commanders,Inman,WR,"$750,000",Active
2020,Washington Commanders,Peterson,RB,"$750,000",Active
2020,Washington Commanders,Holcomb,OLB,"$733,721",Active
2020,Washington Commanders,Moreland,CB,"$699,473",Active
2021,Arizona Cardinals,Jones,OLB,"$20,176,388",Active
2021,Arizona Cardinals,Humphries,LT,"$19,930,000",Active
2021,Arizona Cardinals,Hopkins,WR,"$12,500,000",IR
2021,Arizona Cardinals,Murray,QB,"$9,763,721",Active
2021,Arizona Cardinals,Baker,S,"$7,775,000",Active
2021,Arizona Cardinals,Pugh,G,"$6,882,353",Active
2021,Arizona Cardinals,Phillips,DT,"$6,794,222",Active
2021,Arizona Cardinals,Kennard,OLB,"$6,144,843",Active
2021,Arizona Cardinals,Hicks,ILB,"$5,941,176",Active
2021,Arizona Cardinals,Ertz,TE,"$5,666,667",Active
2021,Arizona Cardinals,Watt,DE,"$4,900,000",Active
2021,Arizona Cardinals,Simmons,ILB,"$4,696,376",Active
2021,Arizona Cardinals,Campbell,OLB,"$4,000,000",Active
2021,Arizona Cardinals,Green,WR,"$3,500,000",Active
2021,Arizona Cardinals,Gardeck,OLB,"$3,384,000",Active
2021,Arizona Cardinals,Williams,TE,"$3,208,823",IR
2021,Arizona Cardinals,Kirk,WR,"$3,024,794",Active
2021,Arizona Cardinals,Hudson,C,"$2,860,000",Active
2021,Arizona Cardinals,Collins,ILB,"$2,670,956",Active
2021,Arizona Cardinals,Murray,G,"$2,274,509",IR
2021,Arizona Cardinals,Murphy,CB,"$2,178,954",Active
2021,Arizona Cardinals,Butler,CB,"$2,162,500",Active
2021,Arizona Cardinals,Turner,ILB,"$2,133,000",Active
2021,Arizona Cardinals,Prater,K,"$2,000,000",Active
2021,Arizona Cardinals,Golden,OLB,"$1,985,294",Active
2021,Arizona Cardinals,Conner,RB,"$1,750,000",Active
2021,Arizona Cardinals,Beachum,RT,"$1,575,000",Active
2021,Arizona Cardinals,Alford,CB,"$1,500,000",Active
2021,Arizona Cardinals,Vallejo,ILB,"$1,381,176",Active
2021,Arizona Cardinals,Isabella,WR,"$1,262,694",Active
2021,Arizona Cardinals,Moore,WR,"$1,258,953",Active
2021,Arizona Cardinals,Brewer,LS,"$1,232,009",Active
2021,Arizona Cardinals,Allen,DE,"$1,171,026",Active
2021,Arizona Cardinals,Jones,RT,"$1,099,851",Active
2021,Arizona Cardinals,Lee,P,"$1,075,000",Active
2021,Arizona Cardinals,Edmonds,RB,"$1,033,092",Active
2021,Arizona Cardinals,McCoy,QB,"$987,500",Active
2021,Arizona Cardinals,Peters,DT,"$987,500",Active
2021,Arizona Cardinals,Daniels,TE,"$987,500",Active
2021,Arizona Cardinals,Garcia,C,"$987,500",Active
2021,Arizona Cardinals,Washington,S,"$987,500",Active
2021,Arizona Cardinals,Winters,G,"$987,500",Active
2021,Arizona Cardinals,Fotu,DT,"$973,368",Active
2021,Arizona Cardinals,Lawrence,DT,"$951,021",Active
2021,Arizona Cardinals,Thompson,SS,"$937,208",Active
2021,Arizona Cardinals,Thompson,SS,"$935,730",Active
2021,Arizona Cardinals,Miles,LT,"$868,644",Active
2021,Arizona Cardinals,Harris,TE,"$850,000",Active
2021,Arizona Cardinals,Dogbe,DE,"$850,000",Active
2021,Arizona Cardinals,Alford,CB,"$850,000",IR
2021,Atlanta Falcons,Ryan,QB,"$26,912,500",Active
2021,Atlanta Falcons,Jarrett,DT,"$20,833,000",Active
2021,Atlanta Falcons,Matthews,LT,"$12,264,200",Active
2021,Atlanta Falcons,Fowler Jr.,OLB,"$11,490,195",Active
2021,Atlanta Falcons,Jones,WR,"$7,750,000",Active
2021,Atlanta Falcons,Jones,ILB,"$6,330,784",Active
2021,Atlanta Falcons,Pitts,TE,"$5,983,726",Active
2021,Atlanta Falcons,Trufant,CB,"$5,800,000",Active
2021,Atlanta Falcons,Lindstrom,G,"$4,011,479",Active
2021,Atlanta Falcons,Ridley,WR,"$3,468,410",Active
2021,Atlanta Falcons,Gono,T,"$3,384,000",Active
2021,Atlanta Falcons,Terrell,CB,"$3,251,306",Active
2021,Atlanta Falcons,Patterson,RB,"$3,000,000",Active
2021,Atlanta Falcons,McGary,RT,"$2,799,748",Active
2021,Atlanta Falcons,Davison,DT,"$2,663,333",Active
2021,Atlanta Falcons,Oliver,CB,"$2,546,026",IR
2021,Atlanta Falcons,Carpenter,G,"$2,416,667",Active
2021,Atlanta Falcons,Davis,RB,"$2,250,000",Active
2021,Atlanta Falcons,Gage,WR,"$2,222,050",Active
2021,Atlanta Falcons,Oluokun,ILB,"$2,219,658",Active
2021,Atlanta Falcons,Allen,FS,"$2,125,000",Active
2021,Atlanta Falcons,Hurst,TE,"$1,984,913",Active
2021,Atlanta Falcons,Brown,G,"$1,833,333",Active
2021,Atlanta Falcons,Smith,TE,"$1,800,000",Active
2021,Atlanta Falcons,Bailey,DE,"$1,625,000",Active
2021,Atlanta Falcons,Davidson,DT,"$1,570,994",Active
2021,Atlanta Falcons,Grant,S,"$1,503,339",Active
2021,Atlanta Falcons,Smith,FB,"$1,441,666",Active
2021,Atlanta Falcons,Harris,S,"$1,350,000",IR
2021,Atlanta Falcons,Hennessy,C,"$1,078,310",Active
2021,Atlanta Falcons,Copeland,OLB,"$1,040,000",Active
2021,Atlanta Falcons,Sheffield,CB,"$1,039,922",Active
2021,Atlanta Falcons,Harmon,SS,"$987,500",Active
2021,Atlanta Falcons,Andrews,C,"$987,500",Active
2021,Atlanta Falcons,Means,OLB,"$987,500",Active
2021,Atlanta Falcons,Moreau,CB,"$987,500",Active
2021,Atlanta Falcons,McCarron,QB,"$987,500",IR
2021,Atlanta Falcons,Cominsky,DE,"$972,098",Active
2021,Atlanta Falcons,Walker,ILB,"$966,520",Active
2021,Atlanta Falcons,Mayfield,RT,"$946,911",Active
2021,Atlanta Falcons,Hawkins,FS,"$946,729",Active
2021,Atlanta Falcons,Koo,K,"$920,000",Active
2021,Atlanta Falcons,Green,S,"$920,000",Active
2021,Atlanta Falcons,Hall,CB,"$861,187",Active
2021,Atlanta Falcons,Dalman,C,"$854,180",Active
2021,Atlanta Falcons,Zaccheaus,WR,"$851,668",Active
2021,Atlanta Falcons,Harris,LS,"$850,000",Active
2021,Atlanta Falcons,Bullard,DE,"$850,000",Active
2021,Atlanta Falcons,Sharpe,WR,"$850,000",Active
2021,Atlanta Falcons,Spriggs,LT,"$850,000",Active
2021,Baltimore Ravens,Campbell,DE,"$13,000,000",Active
2021,Baltimore Ravens,Williams,DT,"$12,920,000",Active
2021,Baltimore Ravens,Stanley,LT,"$10,042,000",IR
2021,Baltimore Ravens,Thomas,FS,"$10,000,000",Active
2021,Baltimore Ravens,Peters,CB,"$9,968,118",IR
2021,Baltimore Ravens,Humphrey,CB,"$8,440,800",IR
2021,Baltimore Ravens,Young,CB,"$5,988,000",Active
2021,Baltimore Ravens,Boyle,TE,"$5,833,334",Active
2021,Baltimore Ravens,Watkins,WR,"$5,000,000",Active
2021,Baltimore Ravens,Villanueva,RT,"$4,750,000",Active
2021,Baltimore Ravens,Zeitler,G,"$4,050,000",Active
2021,Baltimore Ravens,Ricard,FB,"$3,983,334",IR
2021,Baltimore Ravens,Tucker,K,"$3,483,333",Active
2021,Baltimore Ravens,Brown,WR,"$3,214,729",Active
2021,Baltimore Ravens,Andrews,TE,"$3,161,776",Active
2021,Baltimore Ravens,Jackson,QB,"$3,013,708",Active
2021,Baltimore Ravens,Bowser,OLB,"$3,000,000",Active
2021,Baltimore Ravens,Koch,P,"$2,900,000",Active
2021,Baltimore Ravens,Wolfe,DE,"$2,900,000",IR
2021,Baltimore Ravens,Clark,SS,"$2,868,333",Active
2021,Baltimore Ravens,Queen,ILB,"$2,764,016",Active
2021,Baltimore Ravens,Bateman,WR,"$2,290,802",Active
2021,Baltimore Ravens,Smith,CB,"$2,250,000",Active
2021,Baltimore Ravens,Edwards,RB,"$2,250,000",IR
2021,Baltimore Ravens,Elliott,FS,"$2,222,451",IR
2021,Baltimore Ravens,Bozeman,C,"$2,212,602",Active
2021,Baltimore Ravens,Houston,OLB,"$2,075,000",Active
2021,Baltimore Ravens,Oweh,OLB,"$2,062,253",Active
2021,Baltimore Ravens,Board,ILB,"$1,683,000",Active
2021,Baltimore Ravens,Ingram,RB,"$1,333,334",Active
2021,Baltimore Ravens,Dobbins,RB,"$1,302,144",IR
2021,Baltimore Ravens,Madubuike,DT,"$1,103,025",Active
2021,Baltimore Ravens,Averett,CB,"$1,085,250",Active
2021,Baltimore Ravens,Ferguson,OLB,"$1,075,827",Active
2021,Baltimore Ravens,Murray,RB,"$1,075,000",Active
2021,Baltimore Ravens,Boykin,WR,"$1,064,232",Active
2021,Baltimore Ravens,Duvernay,WR,"$1,039,957",Active
2021,Baltimore Ravens,Hill,RB,"$1,035,414",IR
2021,Baltimore Ravens,Powers,G,"$1,024,383",Active
2021,Baltimore Ravens,Harrison,ILB,"$1,022,592",Active
2021,Baltimore Ravens,Phillips,LT,"$988,073",IR
2021,Baltimore Ravens,Fort,ILB,"$987,500",IR
2021,Baltimore Ravens,Marshall,CB,"$948,299",IR
2021,Baltimore Ravens,Oliver,TE,"$881,440",Active
2021,Baltimore Ravens,Stephens,S,"$870,155",Active
2021,Baltimore Ravens,Washington,DT,"$853,412",Active
2021,Baltimore Ravens,Alaka,ILB,"$853,334",IR
2021,Baltimore Ravens,Mekari,T,"$852,668",Active
2021,Baltimore Ravens,McPhee,OLB,"$850,000",Active
2021,Baltimore Ravens,Tomlinson,TE,"$850,000",Active
2021,Buffalo Bills,Dawkins,LT,"$11,380,294",Active
2021,Buffalo Bills,Allen,QB,"$10,202,338",Active
2021,Buffalo Bills,Hughes,DE,"$9,450,000",Active
2021,Buffalo Bills,Morse,C,"$8,327,941",Active
2021,Buffalo Bills,Addison,DE,"$8,177,941",Active
2021,Buffalo Bills,Milano,OLB,"$7,794,118",Active
2021,Buffalo Bills,Lotulelei,DT,"$7,585,294",Active
2021,Buffalo Bills,Beasley,WR,"$7,370,576",Active
2021,Buffalo Bills,White,CB,"$6,782,000",IR
2021,Buffalo Bills,Hyde,SS,"$6,564,705",Active
2021,Buffalo Bills,Klein,OLB,"$6,388,235",Active
2021,Buffalo Bills,Diggs,WR,"$6,378,954",Active
2021,Buffalo Bills,Williams,RT,"$6,135,294",Active
2021,Buffalo Bills,Butler,DT,"$5,805,882",Active
2021,Buffalo Bills,Oliver,DT,"$5,365,951",Active
2021,Buffalo Bills,Poyer,SS,"$5,251,471",Active
2021,Buffalo Bills,Sanders,WR,"$4,616,176",Active
2021,Buffalo Bills,Edmunds,ILB,"$4,028,037",Active
2021,Buffalo Bills,Feliciano,G,"$3,264,706",Active
2021,Buffalo Bills,Matakevich,ILB,"$2,935,294",Active
2021,Buffalo Bills,Trubisky,QB,"$2,500,000",Active
2021,Buffalo Bills,Johnson,CB,"$2,362,184",Active
2021,Buffalo Bills,Boettger,G,"$2,133,000",IR
2021,Buffalo Bills,Rousseau,DE,"$2,110,582",Active
2021,Buffalo Bills,Ford,G,"$2,047,492",Active
2021,Buffalo Bills,Wallace,CB,"$1,676,460",Active
2021,Buffalo Bills,Jones,RB,"$1,667,647",Active
2021,Buffalo Bills,Brown,WR,"$1,600,000",Active
2021,Buffalo Bills,Haack,P,"$1,575,000",Active
2021,Buffalo Bills,Jefferson,DT,"$1,500,000",Active
2021,Buffalo Bills,Obada,DE,"$1,485,294",Active
2021,Buffalo Bills,Epenesa,DE,"$1,335,750",Active
2021,Buffalo Bills,Ferguson,LS,"$1,283,750",Active
2021,Buffalo Bills,Phillips,DT,"$1,143,760",Active
2021,Buffalo Bills,Smith,OLB,"$1,127,794",Active
2021,Buffalo Bills,Singletary,RB,"$1,108,956",Active
2021,Buffalo Bills,Knox,TE,"$1,085,545",Active
2021,Buffalo Bills,Moss,RB,"$1,048,255",Active
2021,Buffalo Bills,Basham Jr.,DE,"$1,022,717",Active
2021,Buffalo Bills,Spain,G,"$1,000,000",Active
2021,Buffalo Bills,Neal,S,"$991,504",Active
2021,Buffalo Bills,McKenzie,WR,"$987,500",Active
2021,Buffalo Bills,Davis,WR,"$954,845",Active
2021,Buffalo Bills,Kumerow,WR,"$920,000",Active
2021,Buffalo Bills,Zimmer,DT,"$920,000",IR
2021,Buffalo Bills,Breida,RB,"$915,000",Active
2021,Buffalo Bills,Johnson,SS,"$896,085",Active
2021,Buffalo Bills,Brown,LT,"$879,036",Active
2021,Buffalo Bills,Sweeney,TE,"$874,046",Active
2021,Buffalo Bills,Bates,C,"$850,000",Active
2021,Carolina Panthers,Bridgewater,QB,"$17,062,000",Active
2021,Carolina Panthers,Short,DT,"$11,017,000",Active
2021,Carolina Panthers,Anderson,WR,"$8,826,666",Active
2021,Carolina Panthers,Thompson,OLB,"$8,053,333",Active
2021,Carolina Panthers,Kuechly,ILB,"$7,132,514",Active
2021,Carolina Panthers,McCaffrey,RB,"$6,899,500",IR
2021,Carolina Panthers,Gilmore,CB,"$6,179,738",Active
2021,Carolina Panthers,Newton,QB,"$6,000,000",Active
2021,Carolina Panthers,Paradis,C,"$5,698,000",IR
2021,Carolina Panthers,Brown,DT,"$5,368,501",Active
2021,Carolina Panthers,Burris,SS,"$4,827,125",Active
2021,Carolina Panthers,Darnold,QB,"$4,774,685",Active
2021,Carolina Panthers,Jones,DT,"$4,050,000",Active
2021,Carolina Panthers,Moton,RT,"$4,000,000",Active
2021,Carolina Panthers,Horn,CB,"$3,838,572",IR
2021,Carolina Panthers,Burns,DE,"$3,692,777",Active
2021,Carolina Panthers,Moore,WR,"$3,554,510",Active
2021,Carolina Panthers,Erving,LT,"$3,490,000",IR
2021,Carolina Panthers,Jackson,CB,"$2,838,005",IR
2021,Carolina Panthers,Boston,FS,"$2,666,666",Active
2021,Carolina Panthers,Fox,DE,"$2,495,000",Active
2021,Carolina Panthers,Thomas,TE,"$2,369,700",Active
2021,Carolina Panthers,Bouye,CB,"$2,168,056",IR
2021,Carolina Panthers,Weatherly,DE,"$2,000,000",Active
2021,Carolina Panthers,Reddick,OLB,"$1,992,000",Active
2021,Carolina Panthers,Gross-Matos,DE,"$1,863,365",Active
2021,Carolina Panthers,Scott,LT,"$1,650,000",Active
2021,Carolina Panthers,Gano,K,"$1,537,500",Active
2021,Carolina Panthers,Arnold,TE,"$1,425,835",Active
2021,Carolina Panthers,Elflein,G,"$1,360,000",Active
2021,Carolina Panthers,Henderson,CB,"$1,285,455",Active
2021,Carolina Panthers,Chinn,SS,"$1,191,244",Active
2021,Carolina Panthers,Luvu,OLB,"$1,100,000",Active
2021,Carolina Panthers,Marshall,WR,"$1,041,725",IR
2021,Carolina Panthers,Haynes,DE,"$1,033,092",Active
2021,Carolina Panthers,Perryman,ILB,"$1,000,000",Active
2021,Carolina Panthers,Carter,ILB,"$988,345",Active
2021,Carolina Panthers,Jansen,LS,"$987,500",Active
2021,Carolina Panthers,Miller,G,"$987,500",Active
2021,Carolina Panthers,Christensen,RT,"$938,777",Active
2021,Carolina Panthers,Chandler,S,"$920,000",Active
2021,Carolina Panthers,Zylstra,WR,"$920,000",Active
2021,Carolina Panthers,Tremble,TE,"$895,715",Active
2021,Carolina Panthers,Little,T,"$893,895",Active
2021,Carolina Panthers,Daley,G,"$881,838",Active
2021,Carolina Panthers,Walker,QB,"$880,000",Active
2021,Carolina Panthers,Stanford,OLB,"$850,000",Active
2021,Carolina Panthers,Johnson,DE,"$850,000",Active
2021,Carolina Panthers,Hubbard,RB,"$838,294",Active
2021,Carolina Panthers,Roy,DT,"$828,494",Active
2021,Chicago Bears,Robinson,WR,"$17,980,000",Active
2021,Chicago Bears,Mack,OLB,"$14,646,000",IR
2021,Chicago Bears,Hicks,DE,"$12,000,000",Active
2021,Chicago Bears,Quinn,OLB,"$11,287,500",Active
2021,Chicago Bears,Fuller,CB,"$9,000,000",Active
2021,Chicago Bears,Goldman,DT,"$7,800,000",Active
2021,Chicago Bears,Foles,QB,"$6,666,666",Active
2021,Chicago Bears,Smith,ILB,"$6,049,099",Active
2021,Chicago Bears,Graham,TE,"$5,340,000",Active
2021,Chicago Bears,Whitehair,C,"$5,200,000",Active
2021,Chicago Bears,Jackson,FS,"$5,090,000",Active
2021,Chicago Bears,Dalton,QB,"$5,000,000",Active
2021,Chicago Bears,Trevathan,ILB,"$4,813,235",IR
2021,Chicago Bears,Massie,RT,"$3,900,000",Active
2021,Chicago Bears,Fields,QB,"$3,431,265",Active
2021,Chicago Bears,Skrine,CB,"$3,300,000",Active
2021,Chicago Bears,Cohen,RB,"$3,250,000",Active
2021,Chicago Bears,Daniels,G,"$2,966,667",Active
2021,Chicago Bears,Ifedi,RT,"$2,750,000",Active
2021,Chicago Bears,Leno,LT,"$2,294,000",Active
2021,Chicago Bears,Nichols,DE,"$2,257,872",Active
2021,Chicago Bears,Blackson,DE,"$2,000,000",Active
2021,Chicago Bears,Gipson,FS,"$1,805,000",Active
2021,Chicago Bears,Burton,TE,"$1,750,000",Active
2021,Chicago Bears,Kmet,TE,"$1,722,222",Active
2021,Chicago Bears,Attaochu,OLB,"$1,650,000",IR
2021,Chicago Bears,Edwards,DE,"$1,604,019",Active
2021,Chicago Bears,Santos,K,"$1,575,000",Active
2021,Chicago Bears,Grant,WR,"$1,555,555",IR
2021,Chicago Bears,Jenkins,T,"$1,525,063",Active
2021,Chicago Bears,Peters,LT,"$1,525,000",Active
2021,Chicago Bears,Johnson,CB,"$1,470,175",Active
2021,Chicago Bears,James,TE,"$1,162,500",Active
2021,Chicago Bears,Williams,RB,"$1,125,000",Active
2021,Chicago Bears,Montgomery,RB,"$1,111,577",Active
2021,Chicago Bears,Iyiegbuniwe,ILB,"$1,089,645",Active
